pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 220674823 c,EPIC 220674823,1,2,Transit,2016
EPIC 228836835 b,EPIC 228836835,1,1,Transit,2021
EPIC 228836835 b,EPIC 228836835,1,1,Transit,2021
EPIC 229004835 b,EPIC 229004835,1,1,Transit,2023
EPIC 229004835 b,EPIC 229004835,1,1,Transit,2023
EPIC 229004835 b,EPIC 229004835,1,1,Transit,2023
EPIC 246851721 b,EPIC 246851721,2,1,Transit,2018
EPIC 246851721 b,EPIC 246851721,2,1,Transit,2018
EPIC 246851721 b,EPIC 246851721,2,1,Transit,2018
EPIC 248847494 b,EPIC 248847494,1,1,Transit,2018
EPIC 249893012 b,EPIC 249893012,1,3,Transit,2020
EPIC 249893012 c,EPIC 249893012,1,3,Transit,2020
EPIC 249893012 d,EPIC 249893012,1,3,Transit,2020
FU Tau b,FU Tau,1,1,Imaging,2008
G 264-012 b,G 264-012,1,2,Radial Velocity,2021
G 264-012 c,G 264-012,1,2,Radial Velocity,2021
G 9-40 b,G 9-40,1,1,Transit,2019
G 9-40 b,G 9-40,1,1,Transit,2019
G 9-40 b,G 9-40,1,1,Transit,2019
G 9-40 b,G 9-40,1,1,Transit,2019
GJ 1002 b,GJ 1002,1,2,Radial Velocity,2022
GJ 1002 c,GJ 1002,1,2,Radial Velocity,2022
GJ 1061 b,GJ 1061,1,3,Radial Velocity,2020
GJ 1061 c,GJ 1061,1,3,Radial Velocity,2020
GJ 1061 d,GJ 1061,1,3,Radial Velocity,2020
GJ 1132 b,GJ 1132,1,2,Transit,2015
GJ 1132 b,GJ 1132,1,2,Transit,2015
GJ 1132 b,GJ 1132,1,2,Transit,2015
GJ 1132 b,GJ 1132,1,2,Transit,2015
GJ 1132 b,GJ 1132,1,2,Transit,2015
GJ 1132 b,GJ 1132,1,2,Transit,2015
GJ 1132 c,GJ 1132,1,2,Radial Velocity,2018
GJ 1148 b,GJ 1148,1,2,Radial Velocity,2010
GJ 1148 b,GJ 1148,1,2,Radial Velocity,2010
GJ 1148 b,GJ 1148,1,2,Radial Velocity,2010
GJ 1148 c,GJ 1148,1,2,Radial Velocity,2017
GJ 1148 c,GJ 1148,1,2,Radial Velocity,2017
GJ 1151 c,GJ 1151,1,1,Radial Velocity,2023
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1214 b,GJ 1214,1,1,Transit,2009
GJ 1252 b,GJ 1252,1,1,Transit,2020
GJ 1252 b,GJ 1252,1,1,Transit,2020
GJ 1252 b,GJ 1252,1,1,Transit,2020
GJ 1252 b,GJ 1252,1,1,Transit,2020
GJ 1252 b,GJ 1252,1,1,Transit,2020
GJ 1252 b,GJ 1252,1,1,Transit,2020
GJ 1265 b,GJ 1265,1,1,Radial Velocity,2018
GJ 143 b,GJ 143,1,2,Transit,2019
GJ 143 b,GJ 143,1,2,Transit,2019
GJ 143 b,GJ 143,1,2,Transit,2019
GJ 15 A b,GJ 15 A,2,2,Radial Velocity,2014
GJ 15 A b,GJ 15 A,2,2,Radial Velocity,2014
GJ 15 A b,GJ 15 A,2,2,Radial Velocity,2014
GJ 15 A c,GJ 15 A,2,2,Radial Velocity,2018
GJ 160.2 b,GJ 160.2,1,1,Radial Velocity,2014
GJ 163 b,GJ 163,1,3,Radial Velocity,2013
GJ 163 c,GJ 163,1,3,Radial Velocity,2013
GJ 163 d,GJ 163,1,3,Radial Velocity,2013
GJ 179 b,GJ 179,1,1,Radial Velocity,2009
GJ 179 b,GJ 179,1,1,Radial Velocity,2009
GJ 179 b,GJ 179,1,1,Radial Velocity,2009
GJ 180 b,GJ 180,1,3,Radial Velocity,2014
GJ 180 b,GJ 180,1,3,Radial Velocity,2014
GJ 180 c,GJ 180,1,3,Radial Velocity,2014
GJ 180 d,GJ 180,1,3,Radial Velocity,2020
GJ 2030 b,GJ 2030,1,2,Radial Velocity,2022
GJ 2030 c,GJ 2030,1,2,Radial Velocity,2022
GJ 2056 b,GJ 2056,1,1,Radial Velocity,2020
GJ 229 A c,GJ 229,2,2,Radial Velocity,2020
GJ 229 A c,GJ 229,2,2,Radial Velocity,2020
GJ 229 b,GJ 229,2,2,Radial Velocity,2014
GJ 229 b,GJ 229,2,2,Radial Velocity,2014
GJ 229 b,GJ 229,2,2,Radial Velocity,2014
GJ 251 b,GJ 251,1,1,Radial Velocity,2020
GJ 27.1 b,GJ 27.1,1,1,Radial Velocity,2014
GJ 273 b,GJ 273,1,2,Radial Velocity,2017
GJ 273 c,GJ 273,1,2,Radial Velocity,2017
GJ 3021 b,GJ 3021,2,1,Radial Velocity,2000
GJ 3082 b,GJ 3082,1,1,Radial Velocity,2020
GJ 3090 b,GJ 3090,1,1,Transit,2022
GJ 3090 b,GJ 3090,1,1,Transit,2022
GJ 3138 b,GJ 3138,1,3,Radial Velocity,2017
GJ 3138 c,GJ 3138,1,3,Radial Velocity,2017
GJ 3138 d,GJ 3138,1,3,Radial Velocity,2017
GJ 317 b,GJ 317,1,2,Radial Velocity,2007
GJ 317 b,GJ 317,1,2,Radial Velocity,2007
GJ 317 b,GJ 317,1,2,Radial Velocity,2007
GJ 317 b,GJ 317,1,2,Radial Velocity,2007
GJ 317 c,GJ 317,1,2,Radial Velocity,2018
GJ 317 c,GJ 317,1,2,Radial Velocity,2018
GJ 317 c,GJ 317,1,2,Radial Velocity,2018
GJ 317 c,GJ 317,1,2,Radial Velocity,2018
GJ 3222 b,GJ 3222,2,1,Radial Velocity,2022
GJ 328 b,GJ 328,1,2,Radial Velocity,2013
GJ 328 b,GJ 328,1,2,Radial Velocity,2013
GJ 328 c,GJ 328,1,2,Radial Velocity,2023
GJ 3293 b,GJ 3293,1,4,Radial Velocity,2015
GJ 3293 b,GJ 3293,1,4,Radial Velocity,2015
GJ 3293 c,GJ 3293,1,4,Radial Velocity,2015
GJ 3293 c,GJ 3293,1,4,Radial Velocity,2015
GJ 3293 d,GJ 3293,1,4,Radial Velocity,2017
GJ 3293 e,GJ 3293,1,4,Radial Velocity,2017
GJ 3323 b,GJ 3323,1,2,Radial Velocity,2017
GJ 3323 c,GJ 3323,1,2,Radial Velocity,2017
GJ 3341 b,GJ 3341,1,1,Radial Velocity,2015
GJ 338 B b,GJ 338 B,2,1,Radial Velocity,2020
GJ 338 B b,GJ 338 B,2,1,Radial Velocity,2020
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3470 b,GJ 3470,1,1,Radial Velocity,2012
GJ 3473 b,GJ 3473,2,2,Transit,2020
GJ 3473 b,GJ 3473,2,2,Transit,2020
GJ 3473 c,GJ 3473,2,2,Radial Velocity,2020
GJ 3512 b,GJ 3512,1,2,Radial Velocity,2019
GJ 3512 b,GJ 3512,1,2,Radial Velocity,2019
GJ 3512 c,GJ 3512,1,2,Radial Velocity,2020
GJ 357 b,GJ 357,1,3,Transit,2019
GJ 357 b,GJ 357,1,3,Transit,2019
GJ 357 b,GJ 357,1,3,Transit,2019
GJ 357 b,GJ 357,1,3,Transit,2019
GJ 357 c,GJ 357,1,3,Radial Velocity,2019
GJ 357 d,GJ 357,1,3,Radial Velocity,2019
GJ 3634 b,GJ 3634,1,1,Radial Velocity,2010
GJ 367 b,GJ 367,1,3,Transit,2021
GJ 367 b,GJ 367,1,3,Transit,2021
GJ 367 b,GJ 367,1,3,Transit,2021
GJ 367 c,GJ 367,1,3,Radial Velocity,2023
GJ 367 d,GJ 367,1,3,Radial Velocity,2023
GJ 3779 b,GJ 3779,1,1,Radial Velocity,2018
GJ 3929 b,GJ 3929,1,2,Transit,2022
GJ 3929 b,GJ 3929,1,2,Transit,2022
GJ 3929 b,GJ 3929,1,2,Transit,2022
GJ 3929 c,GJ 3929,1,2,Radial Velocity,2022
GJ 393 b,GJ 393,1,1,Radial Velocity,2021
GJ 3942 b,GJ 3942,1,1,Radial Velocity,2017
GJ 3988 b,GJ 3988,1,1,Radial Velocity,2023
GJ 3998 b,GJ 3998,1,2,Radial Velocity,2016
GJ 3998 c,GJ 3998,1,2,Radial Velocity,2016
GJ 411 b,GJ 411,1,2,Radial Velocity,2019
GJ 411 b,GJ 411,1,2,Radial Velocity,2019
GJ 411 b,GJ 411,1,2,Radial Velocity,2019
GJ 411 b,GJ 411,1,2,Radial Velocity,2019
GJ 414 A b,GJ 414 A,2,2,Radial Velocity,2021
GJ 414 A b,GJ 414 A,2,2,Radial Velocity,2021
GJ 414 A c,GJ 414 A,2,2,Radial Velocity,2021
GJ 414 A c,GJ 414 A,2,2,Radial Velocity,2021
GJ 422 b,GJ 422,1,1,Radial Velocity,2014
GJ 422 b,GJ 422,1,1,Radial Velocity,2014
GJ 4276 b,GJ 4276,1,1,Radial Velocity,2019
GJ 433 b,GJ 433,1,3,Radial Velocity,2011
GJ 433 b,GJ 433,1,3,Radial Velocity,2011
GJ 433 b,GJ 433,1,3,Radial Velocity,2011
GJ 433 b,GJ 433,1,3,Radial Velocity,2011
GJ 433 c,GJ 433,1,3,Radial Velocity,2014
GJ 433 c,GJ 433,1,3,Radial Velocity,2014
GJ 433 d,GJ 433,1,3,Radial Velocity,2020
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 436 b,GJ 436,1,1,Radial Velocity,2004
GJ 463 b,GJ 463,1,1,Radial Velocity,2022
GJ 463 b,GJ 463,1,1,Radial Velocity,2022
GJ 463 b,GJ 463,1,1,Radial Velocity,2022
GJ 480 b,GJ 480,1,1,Radial Velocity,2020
GJ 486 b,GJ 486,1,1,Radial Velocity,2021
GJ 486 b,GJ 486,1,1,Radial Velocity,2021
GJ 504 b,GJ 504,1,1,Imaging,2013
GJ 514 b,GJ 514,1,1,Radial Velocity,2022
GJ 536 b,GJ 536,1,1,Radial Velocity,2016
GJ 536 b,GJ 536,1,1,Radial Velocity,2016
GJ 581 b,GJ 581,1,3,Radial Velocity,2005
GJ 581 b,GJ 581,1,3,Radial Velocity,2005
GJ 581 b,GJ 581,1,3,Radial Velocity,2005
GJ 581 b,GJ 581,1,3,Radial Velocity,2005
GJ 581 b,GJ 581,1,3,Radial Velocity,2005
GJ 581 b,GJ 581,1,3,Radial Velocity,2005
GJ 581 c,GJ 581,1,3,Radial Velocity,2007
GJ 581 c,GJ 581,1,3,Radial Velocity,2007
GJ 581 c,GJ 581,1,3,Radial Velocity,2007
GJ 581 c,GJ 581,1,3,Radial Velocity,2007
GJ 581 c,GJ 581,1,3,Radial Velocity,2007
GJ 581 e,GJ 581,1,3,Radial Velocity,2009
GJ 581 e,GJ 581,1,3,Radial Velocity,2009
GJ 581 e,GJ 581,1,3,Radial Velocity,2009
GJ 581 e,GJ 581,1,3,Radial Velocity,2009
GJ 625 b,GJ 625,1,1,Radial Velocity,2017
GJ 649 b,GJ 649,1,1,Radial Velocity,2009
GJ 649 b,GJ 649,1,1,Radial Velocity,2009
GJ 649 b,GJ 649,1,1,Radial Velocity,2009
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2012
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2012
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2012
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2012
GJ 667 C b,GJ 667 C,3,5,Radial Velocity,2012
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2013
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2013
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2013
GJ 667 C c,GJ 667 C,3,5,Radial Velocity,2013
GJ 667 C e,GJ 667 C,3,5,Radial Velocity,2013
GJ 667 C f,GJ 667 C,3,5,Radial Velocity,2013
GJ 667 C g,GJ 667 C,3,5,Radial Velocity,2013
GJ 674 b,GJ 674,1,1,Radial Velocity,2007
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
GJ 676 A b,GJ 676 A,2,4,Radial Velocity,2010
GJ 676 A c,GJ 676 A,2,4,Radial Velocity,2016
GJ 676 A c,GJ 676 A,2,4,Radial Velocity,2016
GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012
GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012
GJ 676 A d,GJ 676 A,2,4,Radial Velocity,2012
GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012
GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012
GJ 676 A e,GJ 676 A,2,4,Radial Velocity,2012
GJ 680 b,GJ 680,2,1,Radial Velocity,2022
GJ 682 b,GJ 682,1,2,Radial Velocity,2014
GJ 682 c,GJ 682,1,2,Radial Velocity,2014
GJ 685 b,GJ 685,1,1,Radial Velocity,2019
GJ 687 b,GJ 687,1,2,Radial Velocity,2014
GJ 687 b,GJ 687,1,2,Radial Velocity,2014
GJ 687 b,GJ 687,1,2,Radial Velocity,2014
GJ 687 b,GJ 687,1,2,Radial Velocity,2014
GJ 687 c,GJ 687,1,2,Radial Velocity,2020
GJ 720 A b,GJ 720 A,2,1,Radial Velocity,2021
GJ 724 b,GJ 724,1,1,Radial Velocity,2023
GJ 740 b,GJ 740,1,1,Radial Velocity,2021
GJ 806 b,GJ 806,1,2,Transit,2023
GJ 806 b,GJ 806,1,2,Transit,2023
GJ 806 c,GJ 806,1,2,Radial Velocity,2023
GJ 832 b,GJ 832,1,1,Radial Velocity,2008
GJ 832 b,GJ 832,1,1,Radial Velocity,2008
GJ 832 b,GJ 832,1,1,Radial Velocity,2008
GJ 832 b,GJ 832,1,1,Radial Velocity,2008
GJ 832 b,GJ 832,1,1,Radial Velocity,2008
GJ 849 b,GJ 849,1,2,Radial Velocity,2006
GJ 849 b,GJ 849,1,2,Radial Velocity,2006
GJ 849 b,GJ 849,1,2,Radial Velocity,2006
GJ 849 b,GJ 849,1,2,Radial Velocity,2006
GJ 849 b,GJ 849,1,2,Radial Velocity,2006
GJ 849 b,GJ 849,1,2,Radial Velocity,2006
GJ 849 b,GJ 849,1,2,Radial Velocity,2006
GJ 849 c,GJ 849,1,2,Radial Velocity,2014
GJ 849 c,GJ 849,1,2,Radial Velocity,2014
GJ 849 c,GJ 849,1,2,Radial Velocity,2014
GJ 86 b,GJ 86,2,1,Radial Velocity,1999
GJ 86 b,GJ 86,2,1,Radial Velocity,1999
GJ 86 b,GJ 86,2,1,Radial Velocity,1999
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 b,GJ 876,1,4,Radial Velocity,1998
GJ 876 c,GJ 876,1,4,Radial Velocity,2000
GJ 876 c,GJ 876,1,4,Radial Velocity,2000
GJ 876 c,GJ 876,1,4,Radial Velocity,2000
GJ 876 c,GJ 876,1,4,Radial Velocity,2000
GJ 876 c,GJ 876,1,4,Radial Velocity,2000
GJ 876 c,GJ 876,1,4,Radial Velocity,2000
GJ 876 c,GJ 876,1,4,Radial Velocity,2000
GJ 876 d,GJ 876,1,4,Radial Velocity,2005
GJ 876 d,GJ 876,1,4,Radial Velocity,2005
GJ 876 d,GJ 876,1,4,Radial Velocity,2005
GJ 876 d,GJ 876,1,4,Radial Velocity,2005
GJ 876 d,GJ 876,1,4,Radial Velocity,2005
GJ 876 d,GJ 876,1,4,Radial Velocity,2005
GJ 876 d,GJ 876,1,4,Radial Velocity,2005
GJ 876 e,GJ 876,1,4,Radial Velocity,2010
GJ 876 e,GJ 876,1,4,Radial Velocity,2010
GJ 876 e,GJ 876,1,4,Radial Velocity,2010
GJ 887 b,GJ 887,1,2,Radial Velocity,2020
GJ 887 c,GJ 887,1,2,Radial Velocity,2020
GJ 896 A b,GJ 896 A,2,1,Astrometry,2022
GJ 9066 c,GJ 9066,1,1,Radial Velocity,2020
GJ 9066 c,GJ 9066,1,1,Radial Velocity,2020
GJ 9404 b,GJ 9404,1,1,Radial Velocity,2023
GJ 96 b,GJ 96,1,1,Radial Velocity,2018
GJ 9689 b,GJ 9689,1,1,Radial Velocity,2020
GJ 9714 b,GJ 9714,1,1,Radial Velocity,2022
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 b,GJ 9827,1,3,Transit,2017
GJ 9827 c,GJ 9827,1,3,Transit,2017
GJ 9827 c,GJ 9827,1,3,Transit,2017
GJ 9827 c,GJ 9827,1,3,Transit,2017
GJ 9827 c,GJ 9827,1,3,Transit,2017
GJ 9827 c,GJ 9827,1,3,Transit,2017
GJ 9827 c,GJ 9827,1,3,Transit,2017
GJ 9827 c,GJ 9827,1,3,Transit,2017
GJ 9827 d,GJ 9827,1,3,Transit,2017
GJ 9827 d,GJ 9827,1,3,Transit,2017
GJ 9827 d,GJ 9827,1,3,Transit,2017
GJ 9827 d,GJ 9827,1,3,Transit,2017
GJ 9827 d,GJ 9827,1,3,Transit,2017
GJ 9827 d,GJ 9827,1,3,Transit,2017
GPX-1 b,GPX-1,1,1,Transit,2021
GPX-1 b,GPX-1,1,1,Transit,2021
GQ Lup b,GQ Lup,1,1,Imaging,2004
GQ Lup b,GQ Lup,1,1,Imaging,2004
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
GSC 06214-00210 b,GSC 06214-00210,1,1,Imaging,2010
GU Psc b,GU Psc,1,1,Imaging,2014
Gaia-1 b,Gaia-1,1,1,Transit,2022
Gaia-2 b,Gaia-2,1,1,Transit,2022
Gaia-2 b,Gaia-2,1,1,Transit,2022
Gl 378 b,Gl 378,1,1,Radial Velocity,2019
Gl 49 b,Gl 49,2,1,Radial Velocity,2019
Gl 686 b,Gl 686,1,1,Radial Velocity,2018
Gl 686 b,Gl 686,1,1,Radial Velocity,2018
Gl 686 b,Gl 686,1,1,Radial Velocity,2018
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-1 b,HAT-P-1,2,1,Transit,2006
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 b,HAT-P-11,1,2,Transit,2008
HAT-P-11 c,HAT-P-11,1,2,Radial Velocity,2018
HAT-P-11 c,HAT-P-11,1,2,Radial Velocity,2018
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-12 b,HAT-P-12,1,1,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 b,HAT-P-13,1,2,Transit,2009
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
HAT-P-13 c,HAT-P-13,1,2,Radial Velocity,2009
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-14 b,HAT-P-14,2,1,Transit,2010
HAT-P-15 b,HAT-P-15,1,1,Transit,2010
HAT-P-15 b,HAT-P-15,1,1,Transit,2010
HAT-P-15 b,HAT-P-15,1,1,Transit,2010
HAT-P-15 b,HAT-P-15,1,1,Transit,2010
HAT-P-15 b,HAT-P-15,1,1,Transit,2010
HAT-P-15 b,HAT-P-15,1,1,Transit,2010
HAT-P-15 b,HAT-P-15,1,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-16 b,HAT-P-16,3,1,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 b,HAT-P-17,1,2,Transit,2010
HAT-P-17 c,HAT-P-17,1,2,Radial Velocity,2010
HAT-P-17 c,HAT-P-17,1,2,Radial Velocity,2010
